food_form,rating,weight,lifestage,cost,food_texture,size,category,fish_type,dimensions,special_diet,toy_feature,product_name,item_number,small_pet_type,brand,material,old_cost,no_reviews,supplement_form,reptile_type,bed_type,made_in,product_description,bird_type,breed_size,page,percent_rec
,4.3,1.76ounces,,$4.63,,14-inch,Dog Toys,,"14
________________________x_4.5
____________________________x_0.75inches",,"noisemaking,_stuffing-free",Ethical Pet,85048,,spot,,$5.11,11,,,,,Ethical Pet Skinneeez Crinklers Goat Dog Toy,,,23,91
,3.6,2.9ounces,,$11.79,,None,Dog Toys,,"14.3
________________________x_5
____________________________x_2.3inches",,noisemaking,KONG,84411,,,,$15.00,None,,,,,"KONG Pillow Critters Alligator Dog Toy, Medium",,all_breeds,23,80
,3.1,5.28ounces,,$8.28,,Large,Dog Toys,,"12.5
________________________x_17.5
____________________________x_4.5inches",,noisemaking,KONG,93496,,,,$15.99,None,,,,,KONG Puzzlements Bee Dog Toy,,large,22,57
,4.3,,,$8.14,,None,Dog Toys,,,,,Booda,70574,,petmate,,$18.99,15,,,,,"Booda Sonic Flyer Disc Dog Toy, Large",,"large,_giant",22,87
,3.2,,,$8.99,,None,Dog Toys,,"6.25
________________________x_3.5
____________________________x_1.75inches",,"floatable,_noisemaking",Tuffy's,90134,,,,$11.24,None,,,,,"Tuffy's Junior Bone Dog Toy, Red Paws",,"all_breeds,_extra_small,_small,_medium,_large,_giant",22,60
,4.2,,,$8.90,,None,Dog Toys,,"3.75
________________________x_3.25
____________________________x_12inches",,stuffing-free,JW Pet,53341,,petmate,,$11.15,44,,,,,"JW Pet Crackle Heads Ricky the Racoon Dog Toy, Medium",,medium,22,83
,4.2,4.96ounces,,$5.84,,Large,Dog Toys,,,,floatable,Spunky Pup,108392,,,,$5.99,None,,,,,Spunky Pup Fetch & Glow Ball Dog Toy,,,22,83
,4.5,,"all_stages,_adult",$8.40,,Puzzle Set,Dog Toys,,"7.5
________________________x_4
____________________________x_7inches",,noisemaking,ZippyPaws,104010,,,fleece,$11.44,None,,,,,"ZippyPaws Burrow Squeaky Hide and Seek Plush Dog Toy, Shark 'n Ship",,"all_breeds,_small,_medium,_large",22,100
,3,,,$6.92,,None,Dog Toys,,"7.5
________________________x_4.75
____________________________x_3.25inches",,noisemaking,KONG,91261,,,,$11.99,None,,,,,"KONG Air Squeaker Buoy Dog Toy, Large",,"large,_medium",22,60
,2.5,,all_stages,$6.99,,None,Dog Toys,,"14
________________________x_6
____________________________x_2inches",,"noisemaking,_stuffing-free",Ethical Pet,90288,,spot,,$9.41,None,,,,,"Ethical Pet Skinneez Extreme Stuffer Frog Dog Toy, 14-inch",,"giant,_large",22,50
,5,,,$24.11,,None,Dog Toys,,"19.5
________________________x_9.5
____________________________x_5.5inches",,floatable,Tuffy's,90120,,,,$30.14,None,,,,,Tuffy's Barnyard Horse Dog Toy,,"all_breeds,_extra_small,_small,_medium,_large,_giant",22,100
,3.8,,,$6.27,,Medium,Dog Toys,,,,,Starmark,88853,,,,$12.99,20,,,,,Starmark Treat Dispensing Football Dog Toy,,,22,68
,4.5,,,$14.95,,Large,Dog Toys,,,,floatable,West Paw Design,58041,,,,None,54,,,,united_states,"West Paw Design Zogoflex Jive Dog Toy, Tangerine",,,21,88
,4.2,,,$14.83,,Large,Dog Toys,,"5.5
________________________x_9.5
____________________________x_14inches",,noisemaking,HuggleHounds,53737,,,,$22.99,22,,,,,HuggleHounds Knottie Bunny Dog Toy,,large,21,83
,4.3,,"all_stages,_adult",$26.29,,MaXX,Dog Toys,,,,floatable,GoughNuts,105530,,,,$33.68,23,,,,united_states,GoughNuts Ring Dog Toy,,"large,_giant",21,87
,4.5,,"adult,_all_stages",$11.99,,Large,Dog Toys,,"14.5
________________________x_13
____________________________x_1.5inches",,"stuffing-free,_noisemaking",Jolly Pets,105123,,,nylon,$16.20,None,,,,,Jolly Pets Flathead Alligator Dog Toy,,large,21,100
,4.1,,"all_stages,_adult",$6.42,,Small,Dog Toys,,,,noisemaking,GoDog,102556,,,polyester,$9.99,None,,,,,"GoDog Gators Chew Guard Dog Toy, Pink",,small,21,78
,4.7,,"adult,_all_stages",$14.71,,None,Dog Toys,,"24
________________________x_10.5
____________________________x_5inches",,noisemaking,GoDog,102501,,,polyester,$19.99,12,,,,,GoDog Amphibianz Chew Guard Iguana Dog Toy,,"medium,_large",21,100
,3,,,$9.70,,None,Dog Toys,,,,,Dogzilla,92212,,,,$14.39,12,,,,,Dogzilla Tough Tools Dog Toy,,"medium,_large,_giant",21,55
,3.3,,,$11.56,,None,Dog Toys,,"10.75
________________________x_5
____________________________x_10inches",,,Outward Hound,85941,,kyjen,,$12.99,14,,,,,"Outward Hound Treat Triad Puzzle Dog Toy, Blue",,,21,67
,3.4,,,$6.99,,None,Dog Toys,,,,noisemaking,Multipet,78675,,,,$11.89,12,,,,,Multipet Dazzlers Dog Toy,,,20,58
,4.1,,,$4.68,,Large,Dog Toys,,,,noisemaking,JW Pet,71047,,petmate,,$9.74,18,,,,,JW Pet iSqueak Bone Dog Toy,,large,20,82
,4.6,,,$9.23,,None,Dog Toys,,"5
________________________x_6
____________________________x_3inches",,noisemaking,Multipet,68116,,,,$10.49,None,,,,,Multipet Look Who's Talking Chick Plush Dog Toy,,"small,_medium,_large,_extra_small",20,86
,4.3,,,$11.09,,None,Dog Toys,,,,floatable,Petstages,61960,,,,$17.99,53,,,,,Petstages ORKA Tire Dog Chew Toy,,"small,_medium,_large",20,92
,3.7,13.92ounces,"adult,_all_stages",$9.99,,None,Dog Toys,,"6
________________________x_6
____________________________x_4inches",,noisemaking,Nerf Dog,106662,,,rubber,None,None,,,,,"Nerf Dog Crunchable Football Dog Toy, Medium",,all_breeds,20,67
,4.6,,"all_stages,_adult",$9.06,,Puzzle Set,Dog Toys,,"7
________________________x_6
____________________________x_6inches",,noisemaking,ZippyPaws,103904,,,fleece,$12.06,None,,,,,"ZippyPaws Burrow Squeaky Hide and Seek Plush Dog Toy, Meerkat Den",,"all_breeds,_small,_medium,_large",20,100
,4.2,,"all_stages,_adult",$8.99,,Medium,Dog Toys,,,,noisemaking,Zanies,92623,,tops_pet_products,polyester,$11.00,12,,,,,Zanies Croaker Dog Toy,,"all_breeds,_small,_medium,_large",20,83
,4.3,3.84ounces,,$8.79,,None,Dog Toys,,"20
________________________x_6
____________________________x_1inches",,"noisemaking,_stuffing-free",Ethical Pet,85051,,spot,,$10.99,None,,,,,Ethical Pet Skinneeez Tons-O-Squeakers Walrus Dog Toy,,"medium,_large,_giant",20,67
,2.7,,"all_stages,_adult",$10.95,,None,Dog Toys,,"12
________________________x_4
____________________________x_1.5inches",,"floatable,_noisemaking",Tuffy's,90113,,,,$13.69,16,,,,,"Tuffy's Mighty Dog Bone, Blue Crown",,"small,_medium,_large,_giant",19,50
,4.3,8ounces,,$8.95,,Medium/Large,Dog Toys,,"10
________________________x_8
____________________________x_4inches",,,KONG,87998,,,,$13.99,74,,,,,KONG Holiday Wild Knots Bear Dog Toy,,,19,87
,4.2,,,$4.99,,Medium,Dog Toys,,"4.18
________________________x_2.75
____________________________x_6.25inches",,,JW Pet,81057,,petmate,,$13.87,22,,,,,JW Pet Wobbling Dog Ball,,,19,95
,3.8,,,$12.21,,None,Dog Toys,,,,noisemaking,Multipet,78732,,,,$17.12,25,,,,,Multipet Latex Hippo Dog Toy,,,19,72
,4,6.9ounces,,$6.57,,Large,Dog Toys,,"8.3
________________________x_6.3
____________________________x_2inches",,,KONG,84449,,,,$15.99,25,,,,,KONG Quest Critters Frog Dog Toy,,,19,67
,4.6,,,$13.36,,None,Dog Toys,,"10
________________________x_10
____________________________x_2inches",,"floatable,_noisemaking",Tuffy's,72192,,,,$16.70,11,,,,,Tuffy's Ultimate Flyer Dog Toy,,,19,91
,4.3,,,$8.68,,None,Dog Toys,,"9.5
________________________x_8
____________________________x_2inches",,,Fat Cat,68615,,petmate,,$10.99,48,,,,,Fat Cat Terrible Nasty Scaries Dog Toy,,,19,89
,4.5,,,$18.95,,Large,Dog Toys,,,,floatable,West Paw Design,58061,,,,$22.56,21,,,,united_states,"West Paw Design Zogoflex Tizzi Dog Toy, Aqua Blue",,,19,86
,4.2,,,$10.98,,None,Dog Toys,,"18
________________________x_6.5
____________________________x_2.5inches",,stuffing-free,Hyper Pet,80126,,,,$15.99,30,,,,,Hyper Pet Real Skinz Dog Toy,,,18,83
,3.8,,,$3.99,,Mini,Dog Toys,,,,floatable,Hyper Pet,80076,,,,$6.69,None,,,,,"Hyper Pet 4 Pack of Balls for Dogs, Green",,,18,89
,4.4,,,$6.99,,None,Dog Toys,,,,noisemaking,Multipet,68118,,,,$10.49,17,,,,,Multipet Look Who's Talking Rooster Plush Dog Toy,,"small,_medium,_large,_extra_small",18,81
treats,4.3,,,$18.95,,Large,Dog Toys,,,,,Busy Buddy,63197,,"premier,_petsafe",,$24.99,58,,,,,Busy Buddy Nobbly Nubbly Dog Toy,,large,18,88
,4.4,,,$13.89,,X-Large,Dog Toys,,"11
________________________x_6.5inches",,,KONG,61903,,,,$22.14,53,,,,,KONG Bounzer Dog Toy,,giant,18,86
,4.3,,,$11.99,,None,Dog Toys,,"12
________________________x_1
____________________________x_1inches",,floatable,Ruff Dawg,53803,,,,$15.03,29,,,,united_states,Ruff Dawg Stick Dog Toy,,,18,89
,4.8,,"all_stages,_adult",$8.59,,4-inch,Dog Toys,,,,,Jolly Pets,94059,,,rubber,$9.70,16,,,,,Jolly Pets Tuff Tosser Dog Toy,,"medium,_large",18,100
,3.9,,,$7.39,,Large,Dog Toys,,"13
________________________x_3.5
____________________________x_3.5inches",,,KONG,77696,,,,$12.99,63,,,,,KONG Wubba Weave Dog Toy,,large,18,78
,3.8,,,$13.31,,None,Dog Toys,,,,,Dogit,65644,,hagen,,$26.99,29,,,,,Dogit Mind Games Interactive Smart Dog Game,,,17,70
,3.4,,,$5.44,,Large,Dog Toys,,,,noisemaking,KONG,59267,,,,$10.54,19,,,,,KONG AirDog Bone Dog Toy,,"large,_giant",17,56
,4.4,,,$16.95,,Large,Dog Toys,,,,floatable,West Paw Design,58055,,,,None,45,,,,united_states,"West Paw Design Zogoflex Bumi Dog Toy, Granny Smith",,,17,89
,4.1,,,$8.20,,Large,Dog Toys,,"11.75
________________________x_4.25
____________________________x_2.75inches",,noisemaking,KONG,91289,,,,$15.00,57,,,,,KONG Tri-Fun Stick Dog Toy,,"medium,_large",17,84
,4.1,,,$6.99,,X-Large,Dog Toys,,,,,Mammoth,80737,,,,$10.99,26,,,,,Mammoth 100% Cotton Dog Rope Toy,,giant,17,81
,3.5,,,$16.99,,Large,Dog Toys,,,,,Starmark,78192,,,,$24.99,39,,,,,Starmark Everlasting Treat Ball with Dental Treat Dog Chew Toy,,,17,76
,4.2,,,$4.80,,None,Dog Toys,,,,noisemaking,Booda,70586,,petmate,,$6.98,36,,,,,Booda Soft Bite Medium Hamburger Plush Dog Toy,,"small,_medium,_large",17,86
,4.5,,,$5.99,,None,Dog Toys,,,,,Chuckit!,64760,,petmate,,$9.99,12,,,,,Chuckit! Indoor Tumbler,,"small,_medium,_large",17,100
,4.2,,,$4.49,,None,Dog Toys,,,,,Petstages,62024,,,,$9.99,None,,,,,Petstages Toss & Shake Dog Toy,,"small,_medium,_large",17,83
,4.4,2.11pounds,,$11.82,,Large,Dog Toys,,"10.5
________________________x_5.5
____________________________x_6inches",,,Chuckit!,88495,,petmate,,$24.99,25,,,,,Chuckit! Floppy Tug Dog Toy,,,16,92
,3.3,10.4ounces,,$5.49,,None,Dog Toys,,"20
________________________x_4.13
____________________________x_2.5inches",,,Mammoth,83173,,,,$11.99,15,,,,,"Mammoth Cloth Rope Monkey Fist Bar for Dogs, Large",,large,16,69
,4.1,,,$4.99,,None,Dog Toys,,"9
________________________x_3
____________________________x_10inches",,noisemaking,Multipet,78654,,,,$9.99,None,,,,,Multipet Corduroy Critters Plush Dog Toy,,,16,78
,3,,,$7.32,,None,Dog Toys,,,,"noisemaking,_stuffing-free",Petstages,62016,,,,$11.32,13,,,,,Petstages Stuffing-Free Durable Play Stix Dog Toy,,"extra_small,_small,_medium,_large,_giant",16,54
,3.4,,,$9.99,,None,Dog Toys,,"8
________________________x_8
____________________________x_2inches",,,Mammoth,80783,,,,$16.20,36,,,,,"Mammoth Extra Strength TireBiter Tire Dog Toy, Medium, 8-in",,medium,16,64
,4.5,,adult,$10.28,,None,Dog Toys,,,,,Nylabone,74587,,advanced_oral_care,nylon,$23.99,44,,,,,"Nylabone DuraChew Marrow Dog Bone, Large",,large,16,86
,4.2,,,$14.95,,Medium/Large,Dog Toys,,,,,Busy Buddy,63192,,"premier,_petsafe",,$19.99,88,,,,,Busy Buddy Magic Mushroom Dog Toy,,"medium,_large",16,85
,4.3,,,$17.95,,None,Dog Toys,,"9.25
________________________x_8.25
____________________________x_1.75inches",,floatable,West Paw Design,91410,,,,None,None,,,,united_states,"West Paw Design Zogoflex Air Dash Frisbee Dog Toy, Peacock, Large",,large,16,89
,4.7,,adult,$14.46,,None,Dog Toys,,,,,Nylabone,63529,,advanced_oral_care,nylon,$25.99,39,,,,united_states,Nylabone DuraChew Monster Chicken Flavor Bone Dog Toy,,"medium,_large",15,94
,4.5,,,$10.99,,11-inch,Dog Toys,,,,floatable,Starmark,60490,,,,$14.99,70,,,,,Starmark Easy Glide DuraFoam Disc Dog Toy,,,15,91
,3.7,,,$6.85,,Lil Squirrel,Dog Toys,,"10.5
________________________x_3
____________________________x_2.5inches",,noisemaking,HuggleHounds,53718,,,,$8.99,35,,,,,HuggleHounds Feller Squirrel Dog Toy,,"small,_medium",15,71
,4.6,,"adult,_all_stages",$10.62,,None,Dog Toys,,,,,Benebone,101488,,,nylon,$10.95,None,,,,united_states,Benebone Bacon Flavored Mini Dental Dog Chew Toy,,"extra_small,_small",15,100
,4.3,,"all_stages,_adult",$7.99,,Large,Dog Toys,,"8.25
________________________x_8
____________________________x_4.75inches",,noisemaking,KONG,91203,,,,$14.57,24,,,,,KONG Barnyard Cruncheez Cow Dog Toy,,"medium,_large",15,87
,4.3,,,$7.69,,Medium,Dog Toys,,,,floatable,Chuckit!,90045,,petmate,,$18.99,None,,,,,Chuckit! Zipflight Max Glow,,,15,83
,4.4,,"all_stages,_adult",$3.99,,3-inch,Dog Toys,,,,floatable,Jolly Pets,74489,,,rubber,$7.58,38,,,,,"Jolly Pets Jolly Jumper Ball Dog Toy, Glow",,small,15,95
,3.8,,,$14.95,,Medium/Large,Dog Toys,,,,,Busy Buddy,63854,,"petsafe,_premier",,$19.99,80,,,,,Busy Buddy Kibble Nibble Dog Toy,,"medium,_large",15,76
,4.3,,"all_stages,_adult",$12.99,,8-inch,Dog Toys,,,,floatable,Jolly Pets,53674,,,rubber,$16.86,81,,,,united_states,"Jolly Pets Teaser Ball Dog Toy, Red",,large,15,85
,3.5,,"adult,_all_stages",$4.47,,Medium,Dog Toys,,"6.5
________________________x_3.5
____________________________x_3.25inches",,noisemaking,KONG,91216,,,,$10.00,22,,,,,KONG Duets Kibble Ball Dog Toy,,medium,14,64
,4.8,,,$5.99,,None,Dog Toys,,"9.5
________________________x_6
____________________________x_3inches",,noisemaking,Outward Hound,86013,,kyjen,,$10.99,16,,,,,"Outward Hound Replacement Birds for Hide A Bird Puzzle Dog Toy, 3-count",,,14,100
,3.9,8.9ounces,,$8.90,,Large,Dog Toys,,"6.8
________________________x_7.5
____________________________x_2.3inches",,noisemaking,KONG,84467,,,,$13.99,24,,,,,KONG Squeezz Crackle Bone for Dogs,,,14,75
,3.6,,,$6.91,,None,Dog Toys,,,,,Fat Cat,68609,,petmate,,$12.99,46,,,,,Fat Cat Water Bottle Crunchers Dog Toy,,,14,68
,4.5,,,$7.99,,Large,Dog Toys,,,,"floatable,_noisemaking",JW Pet,70993,,petmate,,$11.88,55,,,,united_states,JW Pet Megalast Ball Dog Toy,,"large,_giant",14,89
treats,3.4,,,$9.37,,None,Dog Toys,,,,,JW Pet,55167,,petmate,,$15.99,29,,,,,JW Pet Hol-ee Treat Ball,,"medium,_large,_giant",14,57
,3.9,,,$7.17,,None,Dog Toys,,,,,Petstages,61999,,,,$11.99,23,,,,,"Petstages Mini Dental Triple Pack Dog Chew Toys, 3-pack",,"extra_small,_small",14,73
,4,,,$3.99,,Mini,Dog Toys,,,,floatable,Petstages,61951,,,,$7.99,27,,,,,Petstages ORKA Bone Dog Chew Toy,,"extra_small,_small",14,78
,3.3,,,$7.92,,None,Dog Toys,,"9.25
________________________x_10
____________________________x_2inches",,floatable,Hyper Pet,80140,,realtree,nylon,$14.99,19,,,,,Hyper Pet RealTree Interactive Dog Toy,,,13,62
treats,4,,"all_stages,_adult",$4.99,,None,Dog Toys,,,,,Omega Paw,92552,,,,$5.49,None,,,,united_states,"Omega Paw Tricky Treat Ball Chicken Flavor Dog Treats, 7-oz bag",,"all_breeds,_small,_medium,_large",13,100
,3.9,,"adult,_all_stages",$5.08,,None,Dog Toys,,"5.5
________________________x_3.5
____________________________x_2.5inches",,noisemaking,GoDog,102559,,,polyester,$5.99,None,,,,,GoDog Just for Me Chew Guard Purple Bruto Dog Toy,,"small,_extra_small",13,88
,3.9,,"adult,_all_stages",$12.93,,Large,Dog Toys,,"18
________________________x_8.5
____________________________x_4inches",,noisemaking,GoDog,102554,,,polyester,$14.99,23,,,,,"GoDog Gators Chew Guard Dog Toy, Blue",,"medium,_large",13,74
,3.8,,,$8.24,,Medium/Large,Dog Toys,,"11.75
________________________x_7.75
____________________________x_4inches",,noisemaking,KONG,77659,,,,$12.15,None,,,,,KONG Cross Knots Pig Dog Toy,,"medium,_large",13,78
,3.6,,,$2.99,,Medium,Dog Toys,,,,,Multipet,68149,,,,$7.69,25,,,,,Multipet Nuts for Knots Heavy Duty Rope with Tug Dog Toy,,medium,13,71
,4.1,,,$6.85,,None,Dog Toys,,"4
________________________x_2.8
____________________________x_3inches",,noisemaking,KONG,61906,,,,$10.79,50,,,,,"KONG Squeezz JELS Beaver Dog Toy, Large",,"medium,_large",13,84
,5,,"all_stages,_adult",$7.66,,None,Dog Toys,,"6.5
________________________x_5
____________________________x_1.57inches",,"stuffing-free,_noisemaking",ZippyPaws,104056,,,fleece,$8.99,None,,,,,ZippyPaws Squeakie Crawler Betsey the Ladybug Dog Toy,,"all_breeds,_small,_medium,_large",13,100
,3.7,,,$5.76,,None,Dog Toys,,,,"noisemaking,_stuffing-free",Ethical Pet,71379,,spot,,$9.13,42,,,,,Ethical Pet Skinneeez Plus Squirrel Stuffingless Dog Toy,,"extra_small,_small,_medium",13,71
,5,,adult,$9.39,,None,Dog Toys,,"8.75
________________________x_7.45
____________________________x_1inches",,,Nylabone,110376,,advanced_oral_care,nylon,$12.99,None,,,,united_states,"Nylabone FlexiChew Flavor Frenzy Filet Mignon Flavored Wishbone Dog Chew Toy, Wolf",,medium,12,100
,4.2,,,$10.76,,None,Dog Toys,,"9.25
________________________x_6.25
____________________________x_6.25inches",,noisemaking,Outward Hound,86010,,kyjen,,$19.99,42,,,,,"Outward Hound Hide A Bird Puzzle Dog Toy, Hide A Bird",,,12,81
treats,4.3,,,$2.57,,None,Dog Toys,,"1
________________________x_3.13
____________________________x_6.94inches",,,Hartz,82743,,,,$9.44,14,,,,,Hartz Tiny Dog Dental Duo Dog Treat & Chew,,"extra_small,_small",12,79
,4.3,,puppy,$3.59,,Small,Dog Toys,,,,,Booda,70581,,petmate,,$7.99,34,,,,,Booda Fresh N Floss Spearmint 2-Knot Rope Bone Dog Toy,,small,12,90
treats,3.7,,adult,$10.79,,None,Dog Toys,,,,,Nylabone,58324,,advanced_oral_care,nylon,$15.99,53,,,,united_states,Nylabone Romp 'n Chomp Triple Treat Holder Dog Chew Toy,,"medium,_large",12,73
,4,,"all_stages,_adult",$11.99,,6-inch,Dog Toys,,,,floatable,Jolly Pets,53657,,,rubber,$26.77,35,,,,united_states,"Jolly Pets Romp-n-Roll Dog Toy, Purple",,medium,12,88
,4.2,,"adult,_all_stages",$11.52,,Large,Dog Toys,,"20
________________________x_8
____________________________x_6inches",,noisemaking,GoDog,102505,,,polyester,$14.99,34,,,,,"GoDog Checkers Chew Guard Rooster Dog Toy, Brown",,"medium,_large",12,82
,4.4,11.6ounces,,$8.45,,Large,Dog Toys,,"9
________________________x_4.3
____________________________x_4.5inches",,,KONG,83401,,,,$17.53,28,,,,,KONG Tennis Pals Hedgehog Dog Toy,,,12,93
,4.3,,"adult,_all_stages",$11.52,,Large,Dog Toys,,,,noisemaking,GoDog,102533,,,polyester,$14.99,13,,,,,"GoDog Dragons Chew Guard Dog Toy, Black",,"medium,_large",12,83
,4,9.92ounces,"adult,_all_stages",$4.99,,Large,Dog Toys,,"4
________________________x_3.8
____________________________x_3.8inches",,noisemaking,Nerf Dog,106696,,,,None,None,,,,,Nerf Dog Squeaker Ball Dog Toy,,all_breeds,11,80
,2.9,,all_stages,$4.28,,None,Dog Toys,,"12
________________________x_9
____________________________x_1inches",,noisemaking,Ethical Pet,90260,,spot,,$12.99,14,,,,,"Ethical Pet Beyond Tough Starfish Dog Toy, 12-inch (Colors Vary)",,"medium,_large,_giant",11,45
,4.2,,"adult,_all_stages",$9.65,,None,Dog Toys,,,,,Benebone,84690,,,nylon,$9.95,13,,,,united_states,Benebone Rotisserie Chicken Flavored Mini Wishbone Dog Chew Toy,,"extra_small,_small",11,85
,4,,"adult,_all_stages",$7.99,,Large,Dog Toys,,"8.25
________________________x_8
____________________________x_4.75inches",,noisemaking,KONG,91206,,,,$12.87,36,,,,,KONG Barnyard Cruncheez Pig Dog Toy,,"medium,_large",11,74
,3.4,,"all_stages,_puppy,_adult,_senior",$15.09,,None,Dog Toys,,"6
________________________x_6
____________________________x_6inches",,"floatable,_noisemaking",Tuffy's,90111,,,,$18.86,42,,,,,"Tuffy's Mighty Dog Ball, Orange, Large",,"extra_small,_small,_medium,_large,_giant,_all_breeds",11,62
,4.4,,,$3.19,,Medium,Dog Toys,,,,noisemaking,JW Pet,53322,,petmate,,$6.65,86,,,,,JW Pet Bad Cuz Dog Toy,,medium,11,87
,4.4,1.6ounces,,$4.63,,None,Dog Toys,,,,noisemaking,Pet Qwerks,102245,,,,$8.25,None,,,,,"Pet Qwerks Hedgehog Plush Dog Toy, Small",,small,11,80
,4.7,,adult,$12.97,,None,Dog Toys,,"7
________________________x_5
____________________________x_2inches",,,Nylabone,80692,,advanced_oral_care,nylon,$19.99,51,,,,,Nylabone DuraChew Axis Dog Chew Bone,,"medium,_large",11,96
,3.9,,"all_stages,_adult",$9.99,,None,Dog Toys,,"18
________________________x_10.5
____________________________x_6inches",,noisemaking,GoDog,102499,,,polyester,$19.99,14,,,,,GoDog Amphibianz Chew Guard Chameleon Dog Toy,,"medium,_large",10,69
,4.6,,"adult,_all_stages",$17.41,,None,Dog Toys,,,,,Benebone,101484,,,nylon,$17.95,20,,,,united_states,Benebone Peanut Butter Flavored Jumbo Wishbone Dog Chew Toy,,"large,_giant",10,95
,4.5,,,$5.55,,None,Dog Toys,,,,noisemaking,Ethical Pet,71362,,spot,,$9.32,42,,,,,Ethical Pet Fleece Chewman Dog Toy,,"small,_medium,_large",10,88
,4.4,,,$5.49,,None,Dog Toys,,,,noisemaking,KONG,62765,,,,$11.26,43,,,,,KONG Cozie Buster the Koala Dog Toy,,"large,_medium,_small",10,86
,3.9,,,$4.89,,Large,Dog Toys,,"2.25
________________________x_4.8inches",,,KONG,59170,,,,$12.27,57,,,,united_states,KONG Dental Stick Dog Toy,,"large,_giant",10,77
,4.2,,,$11.49,,None,Dog Toys,,"14
________________________x_4.5
____________________________x_3.25inches",,,Hyper Pet,80151,,,,$23.99,82,,,,,Hyper Pet Doggie Tail Dog Toy,,,10,83
,3.4,,,$8.79,,None,Dog Toys,,,,,Ethical Pet,71369,,spot,,$19.76,58,,,,,Ethical Pet Seek-A-Treat Flip N Flap Puzzle Dog Toy,,"small,_medium,_large",10,73
treats,4.3,,,$9.95,,Medium,Dog Toys,,,,,Busy Buddy,63188,,"premier,_petsafe",,$14.99,105,,,,,Busy Buddy Jack Dog Toy,,medium,10,89
,3.6,,,$6.37,,Medium/Large,Dog Toys,,,,noisemaking,KONG,58078,,,,$11.99,16,,,,,KONG Tuggerknots Monkey Dog Toy,,"medium,_large",10,62
,4,,,$4.85,,Small,Dog Toys,,"7
________________________x_1.8
____________________________x_1.8inches",,,JW Pet,71032,,petmate,,$8.48,103,,,,,JW Pet Dogs in Action Dog Toy,,"extra_small,_small",9,76
